0,100,100,100,0
1,109.8,240.63636363636363,267.75,1910
2,117.4,379.3636363636364,438.25,3890
3,114,514.8181818181819,605,5885
4,118.4,652.0909090909091,774.5,7785
5,122.4,791.3636363636364,947.75,9725
6,127.4,934.4545454545455,1121.5,11580
