0,100,100,100,0
1,109,242.73333333333332,275.6666666666667,2035
2,120.5,381.06666666666666,443.6666666666667,3930
3,129.5,518.2,610,5890
4,152,653.8666666666667,778,7965
5,168.5,791.9333333333333,953.6666666666666,9995
6,189,932.4666666666667,1132.3333333333333,12050
