0,100,100,100,0
1,97.85714285714286,227.5,257.6666666666667,2010
2,95.14285714285714,353.7,420,3875
3,97.14285714285714,484.2,581.6666666666666,5800
4,105.42857142857143,620.8,755,7845
5,115.28571428571429,764,929,9950
6,126.71428571428571,914,1107,12050
