0,100,100,100,0
1,102.25,251.58333333333334,221.5,1885
2,110.25,387.8333333333333,374.5,3845
3,130.5,524.1666666666666,533,5895
4,143.75,662.9166666666666,688.25,7935
5,156.25,802.6666666666666,849,9905
6,177,944.5833333333334,1015,11885
