0,100,100,100,0
1,94,251.08333333333334,232.66666666666666,2055
2,103.2,390.8333333333333,379,4085
3,108,529.0833333333334,535,6045
4,117,668,705,8070
5,130.4,810.0833333333334,884.3333333333334,10070
6,144.2,954.5,1067.3333333333333,12130
