0,100,100,100,0
1,147.3125,243.16666666666666,264.125,2195
2,170.6875,384.97222222222223,425.625,4473
3,187.1875,526.7777777777778,586.375,6756
4,202,666.1944444444445,752.625,9021
5,215.4375,807.2777777777778,917.125,11265
6,228.1875,948.8333333333334,1077.875,13531
