0,100,100,100,0
1,132.57692307692307,233.72727272727272,261.6,2146
2,163.76923076923077,369.70454545454544,431.7,4323
3,189.96153846153845,506.29545454545456,593.8,6636
4,211.3846153846154,645.0681818181819,756.4,8953
5,226.26923076923077,784.2727272727273,918.2,11298
6,239.07692307692307,923.4545454545455,1079.2,13581
