0,100,100,100,0
1,116.5,239.25,267,1790
2,136.75,379.75,439,3580
3,153.625,518.125,619.75,5445
4,162,658.625,798.75,7140
5,175.5,806.875,971.25,8870
6,195,956.125,1142,10705
