10,57.16
20,83.67
30,99.89
40,120.86
50,160.81
60,141.88
70,177.66
80,232.73
90,278.86
100,343.93
10,57.07
20,144.66
30,158.49
40,175.86
50,131.42
60,156.65
70,200.45
80,248.42
90,300.4
100,370.67
10,57.83
20,99.84
30,114.49
40,102.89
50,139.5
60,165.99
70,211.01
80,192.99
90,246.51
100,304.46
10,59.77
20,79.96
30,109.11
40,95.63
50,133.24
60,160.81
70,207.11
80,257.71
10,63.33
20,100.35
30,115.34
40,134.79
50,119.66
60,161.78
10,71.04
20,91.67
10,69.18
10,71.64
20,141.67
30,153.05
40,97.73
50,131.09
60,168.11
70,209.5
80,254.91
90,318.9
