0,100,100,100,0
1,163,240.85714285714286,256.8,1940
2,175,383.2142857142857,401.8,3870
3,143,524.1428571428571,547.8,5750
4,123,664.4285714285714,694,7835
5,108,805.2142857142857,852.2,9735
6,98,948.3571428571429,1012,11740
