0,100,100,100,0
1,130.125,246.2,227.57142857142858,2045
2,151.125,386.44,396.14285714285717,4185
3,165.875,527.28,561.8571428571429,6295
4,173.125,668.24,723.5714285714286,8352
5,179.875,808.88,885.8571428571429,10477
6,183.25,948.92,1052,12600
