0,100,100,100,0
1,184.25,240.52941176470588,254.5,2175
2,238.5,383.3529411764706,407,4462
3,260.75,525.3529411764706,555.5,6692
4,271,666.7941176470588,712.5,8865
5,286.25,807.6470588235294,865.5,11117
6,305.75,947.5294117647059,1029.5,13405
