0,100,100,100,0
1,136,243.17307692307693,261.63157894736844,2260
2,164.33333333333334,383.5769230769231,428.89473684210526,4487
3,182.66666666666666,523.4423076923077,598.4736842105264,6831
4,195.66666666666666,662.9807692307693,767.5263157894736,9200
5,205,802.5961538461538,934.5263157894736,11506
6,211.66666666666666,943.1153846153846,1099.2631578947369,13837
