0,100,100,100,0
1,95,238.72727272727272,266.2857142857143,1950
2,96,384.72727272727275,423,3885
3,100.5,530.2727272727273,578.5714285714286,5785
4,105.5,672.0909090909091,732.4285714285714,7795
5,110,812.7272727272727,889.4285714285714,9710
6,120.5,951.1818181818181,1050,11670
