0,100,100,100,0
1,154,226.57142857142858,244.5,1935
2,203,359.07142857142856,404.5,3905
3,231.75,493.2142857142857,558,5860
4,262.25,630.0714285714286,717,7805
5,284.25,772.2142857142857,878,9665
6,307.5,918.1428571428571,1038,11560
