0,100,100,100,0
1,217.33333333333334,236.6,268.5,2000
2,264,374.26666666666665,429.5,3970
3,294.6666666666667,511.8666666666667,592,5745
4,316.6666666666667,649.0666666666667,765.5,7785
5,341.6666666666667,791.2,942,9755
6,362.6666666666667,935.7333333333333,1125,11780
