0,100,100,100,0
1,141.75,245.45945945945945,257.92857142857144,2321
2,171,385.27027027027026,425.14285714285717,4671
3,193.91666666666666,524.0675675675676,592.6428571428571,7050
4,215.41666666666666,662.8243243243244,763,9426
5,232.66666666666666,801.5540540540541,932.9285714285714,11788
6,246.83333333333334,940.4864864864865,1102.5714285714287,14134
