0,100,100,100,0
1,127,229.8235294117647,253,1680
2,143,359.88235294117646,414.5,3600
3,159,492.2352941176471,584,5675
4,163,625.2941176470588,756.5,7590
5,183,762.0588235294117,929.5,9645
6,212,902.6470588235294,1097,11640
