0,100,100,100,0
1,132.33333333333334,242.125,266.4,2212
2,144.33333333333334,382.0625,421.6,4462
3,159,522,578,6702
4,170.33333333333334,661,733.8,8907
5,175,800.1875,891.2,11105
6,183,940.15625,1048.8,13365
