0,100,100,100,0
1,115.33333333333333,244.6,235,1750
2,131.66666666666666,386.53333333333336,384,3735
3,140,525.2,547,5645
4,144.66666666666666,664.6,702,7475
5,155,808.0666666666667,862,9480
6,165.33333333333334,954.5333333333333,1019.5,11310
