0,100,100,100,0
1,136.88888888888889,243.92,265.8333333333333,2062
2,157.88888888888889,386.48,429.3333333333333,4217
3,175.44444444444446,528.64,595.5,6397
4,198.33333333333334,670.56,760,8692
5,218.44444444444446,811.48,924.6666666666666,10960
6,233,952.92,1088,13145
