0,100,100,100,0
1,141.7,244.6875,246.375,2063
2,165,388.5625,391.375,4235
3,183.3,529.6875,539.375,6468
4,198.9,670.78125,689.75,8785
5,213,811.90625,844.875,11008
6,227.1,952.5,1003.625,13310
