0,100,100,100,0
1,126.68,235.0731707317073,269.42857142857144,2167
2,148.64,371.390243902439,436.14285714285717,4416
3,170.92,507.6829268292683,606.0714285714286,6656
4,188.64,646.9024390243902,773,8991
5,202.4,786.7317073170732,939.9285714285714,11255
6,213.52,926.2439024390244,1108.7142857142858,13555
