0,100,100,100,0
1,21,237.21428571428572,275,1985
2,-49,373.85714285714283,443.4,3865
3,-99,507.2857142857143,612.2,5890
4,-142,641.7142857142857,780,7880
5,-201,776.7857142857143,955.4,9750
6,-262,913.7857142857143,1133.2,11780
